"property_id","bathroom_count","bedroom_count","calc_finish_sq_ft","assessed_property_value","tax_paid","tax_rate","county_code","county"
34601,1,2,1008,363458,4413.85,1.214404415365737,6037,"Los Angeles"
34602,1,2,1080,27488,415.02,1.5098224679860301,6037,"Los Angeles"
34603,2,3,2040,225124,2821.09,1.2531271654732505,6037,"Los Angeles"
34604,2,2,1812,258309,3307.46,1.280427704803162,6037,"Los Angeles"
34605,2,4,1441,68988,941.34,1.364498173595408,6037,"Los Angeles"
34606,1,3,1104,229791,2859.61,1.2444395124265093,6037,"Los Angeles"
34607,1,3,1262,618938,7565.4,1.2223195215029614,6037,"Los Angeles"
34608,2,2,1514,280023,3536.74,1.2630176806905147,6037,"Los Angeles"
34609,2,3,1458,180310,2275.51,1.2619987798790973,6037,"Los Angeles"
34610,2,2,1332,379683,4639.91,1.2220483930015302,6037,"Los Angeles"
34611,2,3,1783,100619,1327.11,1.3189457259563302,6037,"Los Angeles"
34612,1,2,885,97171,1277.1,1.3142810097662883,6037,"Los Angeles"
34613,2,2,1382,558000,6854.78,1.2284551971326165,6037,"Los Angeles"
34614,1,3,1068,228768,2809.01,1.2278858931319068,6037,"Los Angeles"
34615,2,4,1558,505991,6143.96,1.2142429410799798,6037,"Los Angeles"
34616,1,3,1048,181067,2345.5,1.2953768494535172,6037,"Los Angeles"
34617,3,4,1989,351372,4387.83,1.2487705337932447,6037,"Los Angeles"
34618,3,3,1984,561000,6995.32,1.2469376114081996,6037,"Los Angeles"
34619,3,3,1936,207720,2601.65,1.252479299056422,6037,"Los Angeles"
34620,2,3,1385,262869,3231.38,1.2292738968839994,6037,"Los Angeles"
34621,2,4,1228,177830,2201.96,1.2382387673620874,6037,"Los Angeles"
34622,2,4,1750,41988,701.18,1.6699533199961893,6037,"Los Angeles"
34623,1,3,1504,293621,3679.33,1.25308816467487,6037,"Los Angeles"
34624,2,2,1336,226328,2928.81,1.2940555300272172,6037,"Los Angeles"
34625,2,4,2130,41367,649.72,1.570623927285034,6037,"Los Angeles"
34626,2,4,2618,235474,2900.15,1.2316221748473293,6037,"Los Angeles"
34627,0,0,5502,396137,5180.78,1.307825323057427,6037,"Los Angeles"
34628,1,2,955,27492,402.8,1.4651534991997672,6037,"Los Angeles"
34629,1,2,1030,289602,3613.44,1.2477261897362586,6037,"Los Angeles"
34630,1,2,1260,363307,4423.7,1.2176203596407447,6037,"Los Angeles"
34631,1,3,1764,565000,6843.81,1.2112938053097346,6037,"Los Angeles"
34632,2,4,1630,214214,2660.96,1.2421970552811674,6037,"Los Angeles"
34633,1,2,1660,114000,1594.19,1.3984122807017545,6037,"Los Angeles"
34634,1,3,1474,213982,2676.81,1.2509510145713192,6037,"Los Angeles"
34635,2,3,1671,268294,3339.22,1.2446122537216635,6037,"Los Angeles"
34636,4,3,2108,490000,6060.6,1.236857142857143,6037,"Los Angeles"
34637,2,2,1230,166731,2066.69,1.2395355392818372,6037,"Los Angeles"
34638,1,2,911,22105,262.34,1.186790318932368,6037,"Los Angeles"
34639,1,3,1209,204724,2536.28,1.2388777085246478,6037,"Los Angeles"
34640,0,5,3164,353571,4425.08,1.2515392947951047,6037,"Los Angeles"
34641,4,8,4350,429719,5533.97,1.2878113371761546,6037,"Los Angeles"
34642,3,3,2244,28115,543.68,1.933772007825004,6037,"Los Angeles"
34643,2,2,2286,326952,4058.49,1.2413106511047494,6037,"Los Angeles"
34644,3,4,2796,382295,4756.73,1.2442563988542878,6037,"Los Angeles"
34645,1,3,1704,133854,11843.7,8.848222690394012,6037,"Los Angeles"
34646,3,5,2808,165080,2256.01,1.3666161860915922,6037,"Los Angeles"
34647,2,4,1588,136059,1749.97,1.2861846698858583,6037,"Los Angeles"
34648,2,3,1839,295811,3680.58,1.244233649188164,6037,"Los Angeles"
34649,1,2,1390,125198,1568.16,1.2525439703509642,6037,"Los Angeles"
34650,4,5,2776,402598,5133.33,1.2750510434726452,6037,"Los Angeles"
34651,1,2,1024,122773,1615.91,1.3161770096030887,6037,"Los Angeles"
34652,2,2,1026,234908,2927.81,1.246364534200623,6037,"Los Angeles"
34653,3,5,2387,241778,3140.38,1.298869210598152,6037,"Los Angeles"
34654,1,2,1136,269148,3362.21,1.2492048984202,6037,"Los Angeles"
34655,3,6,2225,577201,7149.01,1.2385650752510824,6037,"Los Angeles"
34656,2,2,1139,507577,6155.07,1.2126376884689416,6037,"Los Angeles"
34657,2,2,1284,830000,10082.42,1.2147493975903616,6037,"Los Angeles"
34658,1,2,1371,62297,852.62,1.3686373340610303,6037,"Los Angeles"
34659,1,2,854,38125,494.27,1.2964459016393441,6037,"Los Angeles"
34660,6,4,3556,56694,889.4,1.5687727096341764,6037,"Los Angeles"
34661,4,8,3012,55662,1070.49,1.9231971542524522,6037,"Los Angeles"
34662,1,2,770,405083,4977.94,1.228869145335647,6037,"Los Angeles"
34663,3,3,1840,392997,4803.53,1.2222815950248984,6037,"Los Angeles"
34664,1,3,1472,145689,1840.69,1.2634378710815506,6037,"Los Angeles"
34665,4,6,3150,1125542,13708.62,1.2179572152793945,6037,"Los Angeles"
34666,2,4,2784,622734,7611.07,1.2222024170833774,6037,"Los Angeles"
34667,1,2,1278,572959,7031.09,1.2271541244661486,6037,"Los Angeles"
34668,2,3,2627,452902,5602.93,1.2371175221129518,6037,"Los Angeles"
34669,2,2,1089,204870,2531.76,1.2357885488358473,6037,"Los Angeles"
34670,1,2,978,36405,486.33,1.3358879274824886,6037,"Los Angeles"
34671,1,3,1336,1009645,12398.76,1.2280316348815674,6037,"Los Angeles"
34672,2,3,1666,342560,4225.48,1.2335007006071927,6037,"Los Angeles"
34673,1,3,1896,659912,8006.13,1.2132117615682092,6037,"Los Angeles"
34674,1,2,1416,145499,1849.94,1.2714451645715779,6037,"Los Angeles"
34675,2,4,2348,56423,836.82,1.4831185863920742,6037,"Los Angeles"
34676,0,0,2126,134118,1836.85,1.369577536199466,6037,"Los Angeles"
34677,1,3,2648,886549,10839.08,1.2226148808469695,6037,"Los Angeles"
34678,1,4,2492,655000,8045.36,1.2282992366412213,6037,"Los Angeles"
34679,4,4,4414,835000,10353.51,1.2399413173652694,6037,"Los Angeles"
34680,1,4,2157,600000,7376.22,1.22937,6037,"Los Angeles"
34681,2,5,1818,97124,1286.44,1.3245335859313867,6037,"Los Angeles"
34682,4,5,5037,302000,4027.15,1.3334933774834439,6037,"Los Angeles"
34683,1,1,931,301793,3682.89,1.220336455782606,6037,"Los Angeles"
34684,2,4,1374,226330,2811.37,1.2421552600185568,6037,"Los Angeles"
34685,3,2,2092,411257,5172.15,1.257644246784857,6037,"Los Angeles"
34686,4,6,2353,420517,5167.29,1.2287945552736275,6037,"Los Angeles"
34687,1,3,1760,253566,3254.49,1.2834883225669056,6037,"Los Angeles"
34688,3,5,3564,828714,10103.59,1.2191890085119836,6037,"Los Angeles"
34689,2,3,2475,77401,1127.72,1.4569837598997428,6037,"Los Angeles"
34690,2,6,4870,54409,1068.06,1.963020823760775,6037,"Los Angeles"
34691,3,6,3156,964816,11807.64,1.223822988010149,6037,"Los Angeles"
34692,2,5,3446,291382,4085.36,1.402063270895251,6037,"Los Angeles"
34693,4,8,4354,768434,9578.19,1.2464557788957804,6037,"Los Angeles"
34694,2,4,1684,250608,3132.79,1.250075815616421,6037,"Los Angeles"
34695,2,6,2744,366978,4551.61,1.2402950585593686,6037,"Los Angeles"
34696,1,2,964,151350,1980.33,1.308444003964321,6037,"Los Angeles"
34697,3,5,2904,152591,2189.47,1.4348618201597734,6037,"Los Angeles"
34698,4,8,4830,1267580,15556.91,1.2272921630192966,6037,"Los Angeles"
34699,2,4,2530,852734,10428.04,1.2228948300407865,6037,"Los Angeles"
34700,4,6,3465,877774,10669.68,1.2155383959880335,6037,"Los Angeles"
34701,3,2,1473,540920,6569.33,1.2144734896102936,6037,"Los Angeles"
34702,2,4,2642,372441,4619.55,1.240344108194318,6037,"Los Angeles"
34703,2,3,1883,412731,5058.56,1.225631222273103,6037,"Los Angeles"
34704,2,3,1527,887877,10761.55,1.2120541471397501,6037,"Los Angeles"
34705,1,4,1564,47166,682.23,1.4464444727133954,6037,"Los Angeles"
34706,2,3,1483,53432,742.99,1.3905337625393022,6037,"Los Angeles"
34707,3,2,1143,285026,3430.76,1.203665630503884,6037,"Los Angeles"
34708,2,3,2366,660621,8032.18,1.2158529625912589,6037,"Los Angeles"
34709,2,3,1705,439712,5369.07,1.2210424095771777,6037,"Los Angeles"
34710,2,4,2350,306490,3817.76,1.2456393357042645,6037,"Los Angeles"
34711,2,3,1758,580142,7049.4,1.2151162991129756,6037,"Los Angeles"
34712,2,3,2046,111626,1573.98,1.410047838317238,6037,"Los Angeles"
34713,2,2,1623,475343,5786.16,1.2172599575464453,6037,"Los Angeles"
34714,2,2,1683,357021,4295.04,1.2030216709941433,6037,"Los Angeles"
34715,2,5,3231,505182,6246.28,1.2364415200858303,6037,"Los Angeles"
34716,2,3,1954,239264,3102.88,1.2968436538718737,6037,"Los Angeles"
34717,2,3,1774,1242640,15029.49,1.2094806219017575,6037,"Los Angeles"
34718,3,5,3496,3003050,36011.72,1.1991715089658848,6037,"Los Angeles"
34719,3,2,2250,771589,9371.75,1.2146038888579282,6037,"Los Angeles"
34720,2,2,1624,525739,6389.69,1.2153730273006187,6037,"Los Angeles"
34721,1,3,2130,651000,3804.85,0.5844623655913979,6037,"Los Angeles"
34722,1,1,676,176038,2200.07,1.2497699360365377,6037,"Los Angeles"
34723,1,2,840,256000,3203.02,1.2511796875,6037,"Los Angeles"
34724,1,2,1240,157850,1962.88,1.2435096610706367,6037,"Los Angeles"
34725,2,2,1260,149380,1953.88,1.3079930378899451,6037,"Los Angeles"
34726,4,5,2020,360300,4502.59,1.2496780460727173,6037,"Los Angeles"
34727,2,3,1502,235284,2911.06,1.237253701909182,6037,"Los Angeles"
34728,1,2,1308,164505,2049.98,1.2461505729309141,6037,"Los Angeles"
34729,2,4,1338,24179,462.57,1.913106414657347,6037,"Los Angeles"
34730,2,4,1533,228778,2907.22,1.2707603003785328,6037,"Los Angeles"
34731,1,2,1086,71184,928.32,1.3041132838840188,6037,"Los Angeles"
34732,1,4,1122,149778,1866.22,1.2459907329514348,6037,"Los Angeles"
34733,1,1,520,75835,959.75,1.2655765807344894,6037,"Los Angeles"
34734,1,2,620,14860,300.93,2.0251009421265143,6037,"Los Angeles"
34735,2,3,1583,36806,643.43,1.748166059881541,6037,"Los Angeles"
34736,2,5,1749,408000,5062.32,1.2407647058823528,6037,"Los Angeles"
34737,2,4,2128,253490,3239.72,1.2780464712611936,6037,"Los Angeles"
34738,2,3,1472,288111,3669.09,1.273498755687912,6037,"Los Angeles"
34739,2,2,1366,473299,5825.49,1.230826602211287,6037,"Los Angeles"
34740,2,3,1609,391382,4912.79,1.2552416820395418,6037,"Los Angeles"
34741,3,6,1680,318269,4076.13,1.280718511699223,6037,"Los Angeles"
34742,3,4,1695,304583,3821.78,1.2547581447421556,6037,"Los Angeles"
34743,1,4,1274,137259,1749.37,1.2745029469834401,6037,"Los Angeles"
34744,2,4,2114,212476,2690.74,1.2663736139611061,6037,"Los Angeles"
34745,3,5,1855,319729,4024.48,1.2587159750914056,6037,"Los Angeles"
34746,2,6,2176,265706,3315.92,1.2479657967829105,6037,"Los Angeles"
34747,2,3,1236,162829,2117.74,1.3005914179906526,6037,"Los Angeles"
34748,3,5,1582,370322,4604.59,1.2434016882604868,6037,"Los Angeles"
34749,1,4,1196,150337,1952.81,1.2989550144009792,6037,"Los Angeles"
34750,3,6,2185,240920,3068.53,1.2736717582600035,6037,"Los Angeles"
34751,1,2,972,141676,1749.98,1.2351986222084193,6037,"Los Angeles"
34752,3,5,1892,646461,7979.04,1.2342647120243913,6037,"Los Angeles"
34753,1,3,1194,78725,1112,1.4125119085423945,6037,"Los Angeles"
34754,1,2,888,103825,1305.45,1.2573561281001686,6037,"Los Angeles"
34755,3,4,2804,90115,1367.66,1.5176829606613773,6037,"Los Angeles"
34756,3,5,2192,461755,5797.87,1.2556160734588688,6037,"Los Angeles"
34757,4,6,2184,213500,2683.79,1.2570444964871192,6037,"Los Angeles"
34758,1,2,1474,201860,2501.85,1.2393985930843157,6037,"Los Angeles"
34759,3,9,3070,525000,4873.19,0.9282266666666665,6037,"Los Angeles"
34760,2,4,1670,161362,2117.43,1.3122234478997532,6037,"Los Angeles"
34761,1,2,948,51615,769.46,1.4907681875423813,6037,"Los Angeles"
34762,2,3,1685,349000,4259.59,1.220512893982808,6037,"Los Angeles"
34763,1,2,816,152696,1879.61,1.2309490752868444,6037,"Los Angeles"
34764,2,4,1841,283079,3495.07,1.2346624087268925,6037,"Los Angeles"
34765,1,3,1404,142000,1860.95,1.3105281690140846,6037,"Los Angeles"
34766,1,5,1477,211329,2630.98,1.2449687454159153,6037,"Los Angeles"
34767,1,3,1582,19558,435.87,2.2286021065548627,6037,"Los Angeles"
34768,2,4,1865,26459,539.2,2.037869911939227,6037,"Los Angeles"
34769,3,4,2284,90343,1315.48,1.4560951042139403,6037,"Los Angeles"
34770,2,3,1600,148006,1871.31,1.2643473913219734,6037,"Los Angeles"
34771,1,2,1310,164175,2051.72,1.2497152428810718,6037,"Los Angeles"
34772,1,2,1052,115694,1546.39,1.3366207409200133,6037,"Los Angeles"
34773,0,0,NULL,439349,342.91,0.07804956879382906,6037,"Los Angeles"
34774,2,3,2059,145823,1968.78,1.3501162368076367,6037,"Los Angeles"
34775,1,2,859,134726,1604.24,1.1907426925760431,6037,"Los Angeles"
34776,2,2,1193,573615,6987.39,1.2181323710154024,6037,"Los Angeles"
34777,2,2,909,42832,823.7,1.9230948823309675,6037,"Los Angeles"
34778,2,2,934,44128,603.57,1.3677710297316898,6037,"Los Angeles"
34779,2,2,1519,333426,4228.59,1.268224433607457,6037,"Los Angeles"
34780,4,6,2418,457701,5704.13,1.246256835794547,6037,"Los Angeles"
34781,4,9,3323,812671,9963.84,1.2260607306031592,6037,"Los Angeles"
34782,1,3,2132,51101,813.34,1.5916322576857596,6037,"Los Angeles"
34783,1,1,715,206081,2520.89,1.2232520222630907,6037,"Los Angeles"
34784,1,1,715,217461,2573.08,1.1832374540722244,6037,"Los Angeles"
34785,2,2,1228,193425,2317.78,1.1982835724440999,6037,"Los Angeles"
34786,4,4,4808,83562,1424.85,1.7051410928412436,6037,"Los Angeles"
34787,1,2,1595,54985,753.43,1.3702464308447757,6037,"Los Angeles"
34788,1,2,842,29768,380.19,1.277176834184359,6037,"Los Angeles"
34789,2,5,1625,681276,8302.59,1.218682296161908,6037,"Los Angeles"
34790,1,3,968,45717,699.82,1.5307653608067022,6037,"Los Angeles"
34791,5,9,4716,1325000,16209,1.223320754716981,6037,"Los Angeles"
34792,2,4,1588,273660,3505.88,1.2811079441642914,6037,"Los Angeles"
34793,3,6,2522,273662,3582.92,1.3092500968347818,6037,"Los Angeles"
34794,2,2,1306,486700,6000.55,1.2329052804602425,6037,"Los Angeles"
34795,1,1,400,216362,2672.63,1.2352585019550568,6037,"Los Angeles"
34796,1,3,1474,22318,415.08,1.859844072049467,6037,"Los Angeles"
34797,1,2,620,24385,347.58,1.4253844576583965,6037,"Los Angeles"
34798,2,3,1778,304456,3761.93,1.2356235383766454,6037,"Los Angeles"
34799,1,2,832,219459,2748.12,1.2522247891405685,6037,"Los Angeles"
34800,2,3,2557,158901,2213.96,1.393295196380136,6037,"Los Angeles"
34801,1,1,964,187271,2406.8,1.2851963197718814,6037,"Los Angeles"
34802,1,3,896,87689,1154.02,1.3160373593039036,6037,"Los Angeles"
34803,2,2,1456,29983,519.44,1.732448387419538,6037,"Los Angeles"
34804,2,3,1712,530000,6429.95,1.2131981132075471,6037,"Los Angeles"
34805,2,2,1248,182951,2342.18,1.2802225732573203,6037,"Los Angeles"
34806,3,3,1402,431481,5351.04,1.2401565769987555,6037,"Los Angeles"
34807,2,3,1310,126853,1617.33,1.2749639346330004,6037,"Los Angeles"
34808,1,2,704,143238,1840.35,1.2848196707577597,6037,"Los Angeles"
34809,2,5,3060,543654,6668.15,1.2265429850603506,6037,"Los Angeles"
34810,4,9,4536,779217,9695.06,1.2442054010628616,6037,"Los Angeles"
34811,1,3,1120,203468,2599.38,1.2775374997542612,6037,"Los Angeles"
34812,1,2,682,109916,1363.56,1.240547327049747,6037,"Los Angeles"
34813,2,2,1370,168771,2119.92,1.256092575146204,6037,"Los Angeles"
34814,4,6,2540,559000,6815.5,1.2192307692307691,6037,"Los Angeles"
34815,2,3,1865,300252,3791.14,1.262652705061082,6037,"Los Angeles"
34816,4,4,2407,302393,3998.8,1.322385108120889,6037,"Los Angeles"
34817,2,2,1520,28736,505.45,1.7589434855233854,6037,"Los Angeles"
34818,3,5,1824,105075,1385.03,1.3181346657149655,6037,"Los Angeles"
34819,4,4,2376,403857,5118.08,1.267300059179363,6037,"Los Angeles"
34820,1,2,660,167516,2123.48,1.267628166861673,6037,"Los Angeles"
34821,1,2,932,317000,3880.94,1.2242712933753943,6037,"Los Angeles"
34822,1,2,1008,293706,3573.93,1.2168392882678596,6037,"Los Angeles"
34823,3,4,2010,46757,783.07,1.6747652757875826,6037,"Los Angeles"
34824,2,3,1265,44741,631.47,1.4113900002235087,6037,"Los Angeles"
34825,3,4,2072,211754,2717,1.283092645239287,6037,"Los Angeles"
34826,1,4,1400,274673,3459.91,1.2596469256170064,6037,"Los Angeles"
34827,2,3,1802,228108,2918.42,1.2794027390534308,6037,"Los Angeles"
34828,2,3,1404,49241,686.79,1.3947523405292337,6037,"Los Angeles"
34829,2,3,1068,174793,2166.62,1.2395347639779624,6037,"Los Angeles"
34830,1,2,720,108920,1356.01,1.2449596033786265,6037,"Los Angeles"
34831,1,1,768,24173,383.93,1.5882596285111488,6037,"Los Angeles"
34832,1,2,960,26453,419.25,1.584886402298416,6037,"Los Angeles"
34833,4,4,2791,224617,3084.9,1.3734045063374545,6037,"Los Angeles"
34834,1,2,1440,312068,3896.77,1.2486925926400656,6037,"Los Angeles"
34835,0,0,380,192440,2332.07,1.2118426522552486,6037,"Los Angeles"
34836,2,4,1214,216365,2757.66,1.2745407066762182,6037,"Los Angeles"
34837,1,2,888,21076,458.46,2.175270449800721,6037,"Los Angeles"
34838,2,3,1080,32433,407.57,1.2566521752535997,6037,"Los Angeles"
34839,5,8,3313,225330,3018.7,1.3396795810588913,6037,"Los Angeles"
34840,4,8,2655,69360,1224.5,1.7654267589388695,6037,"Los Angeles"
34841,2,3,1851,353722,4422.41,1.250250196481983,6037,"Los Angeles"
34842,3,5,1984,397062,4927.85,1.2410782195223922,6037,"Los Angeles"
34843,2,5,1818,307008,3887.82,1.266357879924953,6037,"Los Angeles"
34844,2,3,1347,242072,2971.14,1.2273786311510624,6037,"Los Angeles"
34845,4,10,3376,74997,1232.13,1.6429057162286493,6037,"Los Angeles"
34846,2,2,1134,191390,2299.82,1.2016406290819792,6037,"Los Angeles"
34847,1,1,902,176922,2272.57,1.2845039056759477,6037,"Los Angeles"
34848,2,8,2710,405688,4997.51,1.2318604444795016,6037,"Los Angeles"
34849,1,2,633,182744,2260.7,1.2370857593135751,6037,"Los Angeles"
34850,1,3,970,133437,1694.44,1.2698426973028472,6037,"Los Angeles"
34851,2,3,1728,518000,6341.43,1.2242142857142857,6037,"Los Angeles"
34852,2,4,1769,168355,2257.32,1.3408095987645154,6037,"Los Angeles"
34853,1,2,1020,375642,3368.14,0.8966356264741429,6037,"Los Angeles"
34854,1,3,953,217151,2759.47,1.2707608990978625,6037,"Los Angeles"
34855,1,2,918,385000,4675.86,1.2145090909090908,6037,"Los Angeles"
34856,2,4,1580,63944,953.82,1.491648942824972,6037,"Los Angeles"
34857,1,2,1147,43336,594.03,1.370754107439542,6037,"Los Angeles"
34858,2,4,1520,263965,3330.51,1.2617240922091943,6037,"Los Angeles"
34859,4,8,3930,462319,5881.43,1.272158401450081,6037,"Los Angeles"
34860,3,5,1968,390330,4888.03,1.2522814029154818,6037,"Los Angeles"
34861,3,4,2078,92488,1262.87,1.3654420032869128,6037,"Los Angeles"
34862,2,3,1746,173147,2184.46,1.2616216278653398,6037,"Los Angeles"
34863,1,3,1302,48522,672.7,1.3863814352252586,6037,"Los Angeles"
34864,3,4,1402,90366,4898.5,5.420733461700197,6037,"Los Angeles"
34865,2,3,1306,93633,1200.23,1.2818450759881665,6037,"Los Angeles"
34866,1,2,1008,339885,4207.74,1.2379893199170307,6037,"Los Angeles"
34867,1,2,733,240000,2956.81,1.2320041666666666,6037,"Los Angeles"
34868,2,3,1089,310000,3793.43,1.2236870967741935,6037,"Los Angeles"
34869,1,2,1194,237757,2946.75,1.2393956855108368,6037,"Los Angeles"
34870,1,2,840,214095,2762.08,1.290118872463159,6037,"Los Angeles"
34871,2,4,1136,60791,1327.8,2.1842048987514597,6037,"Los Angeles"
34872,1,3,849,300252,4118.68,1.371741070833833,6037,"Los Angeles"
34873,2,5,1680,188777,2846.98,1.5081180440413822,6037,"Los Angeles"
34874,3,6,2593,332652,5280.71,1.5874577636689393,6037,"Los Angeles"
34875,1,2,1038,23147,1182.85,5.110165464207024,6037,"Los Angeles"
34876,2,3,1889,154733,2383.02,1.5400851789857368,6037,"Los Angeles"
34877,1,3,1092,40746,1011.11,2.4814951160850143,6037,"Los Angeles"
34878,2,3,1008,350000,4623.74,1.3210685714285715,6037,"Los Angeles"
34879,2,3,1165,273809,3820.68,1.3953814520340821,6037,"Los Angeles"
34880,1,2,770,23142,870.73,3.7625529340592863,6037,"Los Angeles"
34881,1,2,1145,43345,1037.04,2.3925250893990078,6037,"Los Angeles"
34882,1,3,1470,33922,941.63,2.775868168150463,6037,"Los Angeles"
34883,2,3,1431,180375,2653.33,1.471007623007623,6037,"Los Angeles"
34884,1,2,988,108224,1801.08,1.6642149615612063,6037,"Los Angeles"
34885,2,3,1656,380000,5097.67,1.3414921052631579,6037,"Los Angeles"
34886,3,5,2277,257575,4373.63,1.698002523536834,6037,"Los Angeles"
34887,1,3,916,27083,936.36,3.4573717830373294,6037,"Los Angeles"
34888,1,3,1297,180359,2743.29,1.5210164172566936,6037,"Los Angeles"
34889,2,3,1500,269237,4083.19,1.5165783306157772,6037,"Los Angeles"
34890,2,3,1272,201297,2887.07,1.4342339925582597,6037,"Los Angeles"
34891,2,3,1404,163826,2465.32,1.5048405015076973,6037,"Los Angeles"
34892,2,5,1710,207105,3370.49,1.6274305304072811,6037,"Los Angeles"
34893,2,3,1210,66924,2075.17,3.100785966170582,6037,"Los Angeles"
34894,2,6,2332,79852,1826.63,2.287519410910184,6037,"Los Angeles"
34895,1,3,1131,306866,4215.64,1.3737722654187823,6037,"Los Angeles"
34896,2,5,1858,123201,2391.49,1.941128724604508,6037,"Los Angeles"
34897,2,5,2052,30391,1238.61,4.075581586653943,6037,"Los Angeles"
34898,3,6,2612,557031,7820.53,1.4039667451183147,6037,"Los Angeles"
34899,3,4,1300,190815,3529.28,1.8495820559180358,6037,"Los Angeles"
34900,4,8,3200,371875,6114.33,1.6441895798319328,6037,"Los Angeles"
34901,1,2,912,201645,2968.91,1.472344962681941,6037,"Los Angeles"
34902,2,5,1785,112318,1631.36,1.4524475150910807,6037,"Los Angeles"
34903,2,3,1895,611655,7682.64,1.2560413958849352,6037,"Los Angeles"
34904,3,3,2092,187181,2585.21,1.3811284264962789,6037,"Los Angeles"
34905,1,3,976,330374,4792.93,1.450758836954482,6037,"Los Angeles"
34906,1,1,720,150966,2289.85,1.516798484426957,6037,"Los Angeles"
34907,2,6,1822,140433,2520.01,1.794457143264048,6037,"Los Angeles"
34908,3,4,1494,160873,2436.49,1.514542527335227,6037,"Los Angeles"
